Workers,Industry,"Retail trade","36,019","(+/-2,885)"
Workers,Industry,"Transportation and warehousing, and utilities","12,402","(+/-1,650)"
Workers,Industry,Information,"5,250","(+/-1,021)"
Workers,Industry,"Finance and insurance, and real estate and rental and leasing","14,905","(+/-1,937)"
Workers,Industry,"Professional, scientific, and management, and administrative and waste management services","39,566","(+/-2,970)"
Workers,Industry,"Educational services, and health care and social assistance","98,594","(+/-4,340)"
Workers,Industry,"Arts, entertainment, and recreation, and accommodation and food services","31,309","(+/-2,810)"
Workers,Industry,"Other services, except public administration","13,598","(+/-1,667)"
Workers,Industry,"Public administration","17,068","(+/-2,201)"
Workers,"Class of Worker","Civilian employed population 16 years and over","345,752","(+/-5,298)"
Workers,"Class of Worker","Private wage and salary workers","262,272","(+/-5,460)"
Workers,"Class of Worker","Government workers","53,378","(+/-4,068)"
Workers,"Class of Worker","Self-employed in own not incorporated business workers","29,502","(+/-2,390)"
Workers,"Class of Worker","Unpaid family workers",600,(+/-325)
Housing,"Housing Occupancy","Total housing units","341,357",(+/-74)
Housing,"Housing Occupancy","Occupied housing units","279,612","(+/-3,564)"
Housing,"Housing Occupancy","Vacant housing units","61,745","(+/-3,568)"
Housing,"Housing Occupancy","Homeowner vacancy rate",0.5,(+/-0.2)
Housing,"Housing Occupancy","Rental vacancy rate",3.5,(+/-1.2)
Housing,"Housing Tenure","Occupied housing units","279,612","(+/-3,564)"
Housing,"Housing Tenure",Owner-occupied,"204,730","(+/-4,030)"
Housing,"Housing Tenure",Renter-occupied,"74,882","(+/-3,856)"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.39,(+/-0.04)
Housing,"Housing Tenure","Average household size of renter-occupied unit",1.79,(+/-0.06)
Housing,"Year Householder Moved into Unit","Occupied housing units","279,612","(+/-3,564)"
Housing,"Year Householder Moved into Unit","Moved in 2021 or later","60,222","(+/-3,369)"
Housing,"Year Householder Moved into Unit","Moved in 2018 to 2020","50,183","(+/-3,575)"
Housing,"Year Householder Moved into Unit","Moved in 2010 to 2017","58,102","(+/-2,870)"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009","44,280","(+/-2,452)"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999","28,447","(+/-2,004)"
Housing,"Year Householder Moved into Unit","Moved in 1989 and earlier","38,378","(+/-2,048)"
Housing,Value,"Owner-occupied units","204,730","(+/-4,030)"
Housing,Value,"Less than $50,000","6,844","(+/-1,120)"
Housing,Value,"$50,000 to $99,999","8,147","(+/-1,251)"
Housing,Value,"$100,000 to $149,999","10,972","(+/-1,505)"
Housing,Value,"$150,000 to $199,999","17,779","(+/-2,222)"
Housing,Value,"$200,000 to $299,999","45,245","(+/-3,157)"
Housing,Value,"$300,000 to $499,999","71,289","(+/-3,121)"
Housing,Value,"$500,000 to $999,999","37,949","(+/-2,553)"
Housing,Value,"$1,000,000 or more","6,505","(+/-1,075)"
Housing,Value,"Median (dollars)","332,000","(+/-6,023)"
Housing,"Mortgage Status","Owner-occupied units","204,730","(+/-4,030)"
Housing,"Mortgage Status","Housing units with a mortgage","123,689","(+/-3,548)"
Housing,"Mortgage Status","Housing units without a mortgage","81,041","(+/-2,717)"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage","123,689","(+/-3,548)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",775,(+/-405)
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999","7,522","(+/-1,471)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499","29,693","(+/-2,875)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999","35,774","(+/-2,380)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499","23,088","(+/-2,258)"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999","12,052","(+/-1,663)"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more","14,785","(+/-1,579)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)","1,827",(+/-38)
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage","81,041","(+/-2,717)"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250","1,736",(+/-579)
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399","4,347",(+/-859)
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599","13,398","(+/-1,519)"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799","21,534","(+/-1,830)"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999","16,256","(+/-1,539)"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more","23,770","(+/-1,920)"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",796,(+/-17)
Housing,"Gross Rent","Occupied units paying rent","71,655","(+/-3,654)"
Housing,"Gross Rent","Less than $500","6,158","(+/-1,273)"
Housing,"Gross Rent","$500 to $999","18,537","(+/-2,157)"
Housing,"Gross Rent","$1,000 to $1,499","22,808","(+/-2,431)"
Housing,"Gross Rent","$1,500 to $1,999","16,005","(+/-2,329)"
Housing,"Gross Rent","$2,000 to $2,499","4,253",(+/-934)
Housing,"Gross Rent","$2,500 to $2,999","1,496",(+/-732)
Housing,"Gross Rent","$3,000 or more","2,398",(+/-954)
Housing,"Gross Rent","Median (dollars)","1,202",(+/-34)
Housing,"Gross Rent","No rent paid","3,227",(+/-858)
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Total households","279,612","(+/-3,564)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Less than $10,000","13,472","(+/-1,759)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$10,000 to $14,999","7,609","(+/-1,323)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$15,000 to $24,999","18,484","(+/-1,900)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$25,000 to $34,999","17,701","(+/-2,014)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$35,000 to $49,999","28,833","(+/-2,693)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$50,000 to $74,999","45,796","(+/-3,400)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$75,000 to $99,999","35,108","(+/-2,832)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$100,000 to $149,999","55,623","(+/-3,348)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$150,000 to $199,999","27,546","(+/-2,326)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","$200,000 or more","29,440","(+/-2,304)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Median household income (dollars)","81,211","(+/-2,608)"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","105,931","(+/-2,605)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","642,064",(+/-243)
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","620,383","(+/-2,470)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","448,734","(+/-7,551)"
Socioeconomic,"Health Insurance Coverage","With public coverage","271,263","(+/-7,194)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","21,681","(+/-2,534)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","123,995","(+/-1,932)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","2,543",(+/-944)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",4.5,(+/-0.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",7.1,(+/-1.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",7.7,(+/-3.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",2.0,(+/-0.4)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",1.9,(+/-0.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",1.4,(+/-1.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",18.5,(+/-4.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",27.9,(+/-6.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",40.1,(+/-20.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",9.7,(+/-0.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",9.0,(+/-1.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",8.3,(+/-1.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",8.7,(+/-3.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",8.1,(+/-1.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",9.8,(+/-0.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",9.6,(+/-1.2)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",4.7,(+/-0.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",24.1,(+/-1.5)
Education,"School Enrollment","Population 3 years and over enrolled in school","139,321","(+/-3,341)"
Education,"School Enrollment","Nursery school, preschool","9,542","(+/-1,318)"
Education,"School Enrollment",Kindergarten,"4,915","(+/-1,075)"
Education,"School Enrollment","Elementary school (grades 1-8)","52,682","(+/-2,110)"
Education,"School Enrollment","High school (grades 9-12)","27,974","(+/-1,516)"
Education,"School Enrollment","College or graduate school","44,208","(+/-2,914)"
Education,"Educational Attainment","Population 25 years and over","471,255","(+/-1,778)"
Education,"Educational Attainment","Less than 9th grade","6,938","(+/-1,266)"
Education,"Educational Attainment","9th to 12th grade, no diploma","14,252","(+/-1,736)"
Education,"Educational Attainment","High school graduate (includes equivalency)","127,628","(+/-4,327)"
Education,"Educational Attainment","Some college, no degree","75,063","(+/-4,352)"
Education,"Educational Attainment","Associate's degree","41,567","(+/-2,857)"
Education,"Educational Attainment","Bachelor's degree","118,611","(+/-4,794)"
Education,"Educational Attainment","Graduate or professional degree","87,196","(+/-3,869)"
Education,"Educational Attainment","Percent high school graduate or higher",95.5,(+/-0.5)
Education,"Educational Attainment","Percent bachelor's degree or higher",43.7,(+/-1.2)


"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District (At Large) Estimate","District (At Large) Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","254,471",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",399,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",529,G
Business,"Paid employees for pay period including March 12",Utilities,"1,164",H
Business,"Paid employees for pay period including March 12",Construction,"15,438",G
Business,"Paid employees for pay period including March 12",Manufacturing,"30,125",G
Business,"Paid employees for pay period including March 12","Wholesale trade","10,377",G
Business,"Paid employees for pay period including March 12","Retail trade","36,643",G
Business,"Paid employees for pay period including March 12","Transportation and warehousing","5,759",G
Business,"Paid employees for pay period including March 12",Information,"6,396",G
Business,"Paid employees for pay period including March 12","Finance and insurance","9,905",G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","3,185",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","13,592",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","2,227",H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","10,033",G
Business,"Paid employees for pay period including March 12","Educational services","13,722",G
Business,"Paid employees for pay period including March 12","Health care and social assistance","48,943",G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","6,240",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","30,583",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","9,196",G
Business,"Paid employees for pay period including March 12","Industries not classified",15,G
Business,"Annual payroll ($1,000)","Total for all sectors","13,729,536",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting","19,605",G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","44,956",H
Business,"Annual payroll ($1,000)",Utilities,"133,094",H
Business,"Annual payroll ($1,000)",Construction,"998,903",G
Business,"Annual payroll ($1,000)",Manufacturing,"1,929,461",G
Business,"Annual payroll ($1,000)","Wholesale trade","789,856",G
Business,"Annual payroll ($1,000)","Retail trade","1,351,637",G
Business,"Annual payroll ($1,000)","Transportation and warehousing","292,940",G
Business,"Annual payroll ($1,000)",Information,"538,549",H
Business,"Annual payroll ($1,000)","Finance and insurance","1,019,191",G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","156,957",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","1,117,762",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","224,042",H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","399,218",G
Business,"Annual payroll ($1,000)","Educational services","522,171",G
Business,"Annual payroll ($1,000)","Health care and social assistance","2,821,425",G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","179,383",G
Business,"Annual payroll ($1,000)","Accommodation and food services","822,576",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","366,733",G
Business,"Annual payroll ($1,000)","Industries not classified","1,077",G
Business,"Total Establishments","Total for all sectors","20,868",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",132,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",47,X
Business,"Total Establishments",Utilities,66,X
Business,"Total Establishments",Construction,"2,796",X
Business,"Total Establishments",Manufacturing,"1,020",X
Business,"Total Establishments","Wholesale trade",679,X
Business,"Total Establishments","Retail trade","2,927",X
Business,"Total Establishments","Transportation and warehousing",452,X
Business,"Total Establishments",Information,491,X
Business,"Total Establishments","Finance and insurance",963,X
Business,"Total Establishments","Real estate and rental and leasing",816,X
Business,"Total Establishments","Professional, scientific, and technical services","2,081",X
Business,"Total Establishments","Management of companies and enterprises",69,X
Business,"Total Establishments","Administrative and support and waste management and remediation services","1,250",X
Business,"Total Establishments","Educational services",422,X
Business,"Total Establishments","Health care and social assistance","2,149",X
Business,"Total Establishments","Arts, entertainment, and recreation",472,X
Business,"Total Establishments","Accommodation and food services","1,968",X
Business,"Total Establishments","Other services (except public administration)","2,054",X
Business,"Total Establishments","Industries not classified",14,X


"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
